Hora_Anual,DNI_W_m2,H2_kg
7315,0.0,0.0
7316,0.0,0.0
7317,0.0,0.0
7318,0.0,0.0
7319,0.0,0.0
7320,0.0,0.0
7321,0.0,0.0
7322,0.0,0.0
7323,0.0,0.0
7324,0.0,0.0
7325,0.0,0.0
7326,0.0,0.0
7327,1.86,0.0707
7328,297.28,0.4286
7329,568.67,0.4286
7330,794.09,0.4286
7331,955.32,0.4286
7332,1039.34,0.4286
7333,1039.34,0.4286
7334,955.32,0.4286
7335,794.09,0.4286
7336,568.67,0.4286
7337,297.28,0.4286
7338,1.86,0.0707
7339,0.0,0.0
7340,0.0,0.0
7341,0.0,0.0
7342,0.0,0.0
7343,0.0,0.0
7344,0.0,0.0
7345,0.0,0.0
7346,0.0,0.0
7347,0.0,0.0
7348,0.0,0.0
7349,0.0,0.0
7350,0.0,0.0
7351,0.0,0.0
7352,295.01,0.4286
7353,567.12,0.4286
7354,793.23,0.4286
7355,955.0,0.4286
7356,1039.3,0.4286
7357,1039.3,0.4286
7358,955.0,0.4286
7359,793.23,0.4286
7360,567.12,0.4286
7361,295.01,0.4286
7362,0.0,0.0
7363,0.0,0.0
7364,0.0,0.0
7365,0.0,0.0
7366,0.0,0.0
7367,0.0,0.0
7368,0.0,0.0
7369,0.0,0.0
7370,0.0,0.0
7371,0.0,0.0
7372,0.0,0.0
7373,0.0,0.0
7374,0.0,0.0
7375,0.0,0.0
7376,292.76,0.4286
7377,565.59,0.4286
7378,792.38,0.4286
7379,954.67,0.4286
7380,1039.26,0.4286
7381,1039.26,0.4286
7382,954.67,0.4286
7383,792.38,0.4286
7384,565.59,0.4286
7385,292.76,0.4286
7386,0.0,0.0
7387,0.0,0.0
7388,0.0,0.0
7389,0.0,0.0
7390,0.0,0.0
7391,0.0,0.0
7392,0.0,0.0
7393,0.0,0.0
7394,0.0,0.0
7395,0.0,0.0
7396,0.0,0.0
7397,0.0,0.0
7398,0.0,0.0
7399,0.0,0.0
7400,276.02,0.4286
7401,535.87,0.4286
7402,751.96,0.4286
7403,906.63,0.4286
7404,987.26,0.4286
7405,987.26,0.4286
7406,906.63,0.4286
7407,751.96,0.4286
7408,535.87,0.4286
7409,276.02,0.4286
7410,0.0,0.0
7411,0.0,0.0
7412,0.0,0.0
7413,0.0,0.0
7414,0.0,0.0
7415,0.0,0.0
7416,0.0,0.0
7417,0.0,0.0
7418,0.0,0.0
7419,0.0,0.0
7420,0.0,0.0
7421,0.0,0.0
7422,0.0,0.0
7423,0.0,0.0
7424,288.36,0.4286
7425,562.58,0.4286
7426,790.71,0.4286
7427,954.04,0.4286
7428,1039.19,0.4286
7429,1039.19,0.4286
7430,954.04,0.4286
7431,790.71,0.4286
7432,562.58,0.4286
7433,288.36,0.4286
7434,0.0,0.0
7435,0.0,0.0
7436,0.0,0.0
7437,0.0,0.0
7438,0.0,0.0
7439,0.0,0.0
7440,0.0,0.0
7441,0.0,0.0
7442,0.0,0.0
7443,0.0,0.0
7444,0.0,0.0
7445,0.0,0.0
7446,0.0,0.0
7447,0.0,0.0
7448,286.2,0.4286
7449,561.11,0.4286
7450,789.88,0.4286
7451,953.72,0.4286
7452,1039.15,0.4286
7453,1039.15,0.4286
7454,953.72,0.4286
7455,789.88,0.4286
7456,561.11,0.4286
7457,286.2,0.4286
7458,0.0,0.0
7459,0.0,0.0
7460,0.0,0.0
7461,0.0,0.0
7462,0.0,0.0
7463,0.0,0.0
7464,0.0,0.0
7465,0.0,0.0
7466,0.0,0.0
7467,0.0,0.0
7468,0.0,0.0
7469,0.0,0.0
7470,0.0,0.0
7471,0.0,0.0
7472,284.07,0.4286
7473,559.65,0.4286
7474,789.07,0.4286
7475,953.41,0.4286
7476,1039.12,0.4286
7477,1039.12,0.4286
7478,953.41,0.4286
7479,789.07,0.4286
7480,559.65,0.4286
7481,284.07,0.4286
7482,0.0,0.0
7483,0.0,0.0
7484,0.0,0.0
7485,0.0,0.0
7486,0.0,0.0
7487,0.0,0.0
7488,0.0,0.0
7489,0.0,0.0
7490,0.0,0.0
7491,0.0,0.0
7492,0.0,0.0
7493,0.0,0.0
7494,0.0,0.0
7495,0.0,0.0
7496,281.97,0.4286
7497,558.22,0.4286
7498,788.27,0.4286
7499,953.11,0.4286
7500,1039.08,0.4286
7501,1039.08,0.4286
7502,953.11,0.4286
7503,788.27,0.4286
7504,558.22,0.4286
7505,281.97,0.4286
7506,0.0,0.0
7507,0.0,0.0
7508,0.0,0.0
7509,0.0,0.0
7510,0.0,0.0
7511,0.0,0.0
7512,0.0,0.0
7513,0.0,0.0
7514,0.0,0.0
7515,0.0,0.0
7516,0.0,0.0
7517,0.0,0.0
7518,0.0,0.0
7519,0.0,0.0
7520,279.91,0.4286
7521,556.8,0.4286
7522,787.49,0.4286
7523,952.81,0.4286
7524,1039.05,0.4286
7525,1039.05,0.4286
7526,952.81,0.4286
7527,787.49,0.4286
7528,556.8,0.4286
7529,279.91,0.4286
7530,0.0,0.0
7531,0.0,0.0
7532,0.0,0.0
7533,0.0,0.0
7534,0.0,0.0
7535,0.0,0.0
7536,0.0,0.0
7537,0.0,0.0
7538,0.0,0.0
7539,0.0,0.0
7540,0.0,0.0
7541,0.0,0.0
7542,0.0,0.0
7543,0.0,0.0
7544,277.87,0.4286
7545,555.41,0.4286
7546,786.71,0.4286
7547,952.51,0.4286
7548,1039.02,0.4286
7549,1039.02,0.4286
7550,952.51,0.4286
7551,786.71,0.4286
7552,555.41,0.4286
7553,277.87,0.4286
7554,0.0,0.0
7555,0.0,0.0
7556,0.0,0.0
7557,0.0,0.0
7558,0.0,0.0
7559,0.0,0.0
7560,0.0,0.0
7561,0.0,0.0
7562,0.0,0.0
7563,0.0,0.0
7564,0.0,0.0
7565,0.0,0.0
7566,0.0,0.0
7567,0.0,0.0
7568,262.08,0.4286
7569,526.34,0.4286
7570,746.65,0.4286
7571,904.61,0.4286
7572,987.03,0.4286
7573,987.03,0.4286
7574,904.61,0.4286
7575,746.65,0.4286
7576,526.34,0.4286
7577,262.08,0.4286
7578,0.0,0.0
7579,0.0,0.0
7580,0.0,0.0
7581,0.0,0.0
7582,0.0,0.0
7583,0.0,0.0
7584,0.0,0.0
7585,0.0,0.0
7586,0.0,0.0
7587,0.0,0.0
7588,0.0,0.0
7589,0.0,0.0
7590,0.0,0.0
7591,0.0,0.0
7592,273.91,0.4286
7593,552.7,0.4286
7594,785.2,0.4286
7595,951.94,0.4286
7596,1038.95,0.4286
7597,1038.95,0.4286
7598,951.94,0.4286
7599,785.2,0.4286
7600,552.7,0.4286
7601,273.91,0.4286
7602,0.0,0.0
7603,0.0,0.0
7604,0.0,0.0
7605,0.0,0.0
7606,0.0,0.0
7607,0.0,0.0
7608,0.0,0.0
7609,0.0,0.0
7610,0.0,0.0
7611,0.0,0.0
7612,0.0,0.0
7613,0.0,0.0
7614,0.0,0.0
7615,0.0,0.0
7616,271.99,0.4286
7617,551.38,0.4286
7618,784.46,0.4286
7619,951.66,0.4286
7620,1038.92,0.4286
7621,1038.92,0.4286
7622,951.66,0.4286
7623,784.46,0.4286
7624,551.38,0.4286
7625,271.99,0.4286
7626,0.0,0.0
7627,0.0,0.0
7628,0.0,0.0
7629,0.0,0.0
7630,0.0,0.0
7631,0.0,0.0
7632,0.0,0.0
7633,0.0,0.0
7634,0.0,0.0
7635,0.0,0.0
7636,0.0,0.0
7637,0.0,0.0
7638,0.0,0.0
7639,0.0,0.0
7640,270.09,0.4286
7641,550.08,0.4286
7642,783.74,0.4286
7643,951.38,0.4286
7644,1038.89,0.4286
7645,1038.89,0.4286
7646,951.38,0.4286
7647,783.74,0.4286
7648,550.08,0.4286
7649,270.09,0.4286
7650,0.0,0.0
7651,0.0,0.0
7652,0.0,0.0
7653,0.0,0.0
7654,0.0,0.0
7655,0.0,0.0
7656,0.0,0.0
7657,0.0,0.0
7658,0.0,0.0
7659,0.0,0.0
7660,0.0,0.0
7661,0.0,0.0
7662,0.0,0.0
7663,0.0,0.0
7664,268.24,0.4286
7665,548.81,0.4286
7666,783.03,0.4286
7667,951.11,0.4286
7668,1038.86,0.4286
7669,1038.86,0.4286
7670,951.11,0.4286
7671,783.03,0.4286
7672,548.81,0.4286
7673,268.24,0.4286
7674,0.0,0.0
7675,0.0,0.0
7676,0.0,0.0
7677,0.0,0.0
7678,0.0,0.0
7679,0.0,0.0
7680,0.0,0.0
7681,0.0,0.0
7682,0.0,0.0
7683,0.0,0.0
7684,0.0,0.0
7685,0.0,0.0
7686,0.0,0.0
7687,0.0,0.0
7688,266.43,0.4286
7689,547.57,0.4286
7690,782.34,0.4286
7691,950.84,0.4286
7692,1038.82,0.4286
7693,1038.82,0.4286
7694,950.84,0.4286
7695,782.34,0.4286
7696,547.57,0.4286
7697,266.43,0.4286
7698,0.0,0.0
7699,0.0,0.0
7700,0.0,0.0
7701,0.0,0.0
7702,0.0,0.0
7703,0.0,0.0
7704,0.0,0.0
7705,0.0,0.0
7706,0.0,0.0
7707,0.0,0.0
7708,0.0,0.0
7709,0.0,0.0
7710,0.0,0.0
7711,0.0,0.0
7712,264.66,0.4286
7713,546.35,0.4286
7714,781.66,0.4286
7715,950.59,0.4286
7716,1038.8,0.4286
7717,1038.8,0.4286
7718,950.59,0.4286
7719,781.66,0.4286
7720,546.35,0.4286
7721,264.66,0.4286
7722,0.0,0.0
7723,0.0,0.0
7724,0.0,0.0
7725,0.0,0.0
7726,0.0,0.0
7727,0.0,0.0
7728,0.0,0.0
7729,0.0,0.0
7730,0.0,0.0
7731,0.0,0.0
7732,0.0,0.0
7733,0.0,0.0
7734,0.0,0.0
7735,0.0,0.0
7736,249.78,0.4286
7737,517.91,0.4286
7738,741.94,0.4286
7739,902.82,0.4286
7740,986.83,0.4286
7741,986.83,0.4286
7742,902.82,0.4286
7743,741.94,0.4286
7744,517.91,0.4286
7745,249.78,0.4286
7746,0.0,0.0
7747,0.0,0.0
7748,0.0,0.0
7749,0.0,0.0
7750,0.0,0.0
7751,0.0,0.0
7752,0.0,0.0
7753,0.0,0.0
7754,0.0,0.0
7755,0.0,0.0
7756,0.0,0.0
7757,0.0,0.0
7758,0.0,0.0
7759,0.0,0.0
7760,261.24,0.4286
7761,544.0,0.4286
7762,780.34,0.4286
7763,950.08,0.4286
7764,1038.74,0.4286
7765,1038.74,0.4286
7766,950.08,0.4286
7767,780.34,0.4286
7768,544.0,0.4286
7769,261.24,0.4286
7770,0.0,0.0
7771,0.0,0.0
7772,0.0,0.0
7773,0.0,0.0
7774,0.0,0.0
7775,0.0,0.0
7776,0.0,0.0
7777,0.0,0.0
7778,0.0,0.0
7779,0.0,0.0
7780,0.0,0.0
7781,0.0,0.0
7782,0.0,0.0
7783,0.0,0.0
7784,259.59,0.4286
7785,542.87,0.4286
7786,779.71,0.4286
7787,949.84,0.4286
7788,1038.71,0.4286
7789,1038.71,0.4286
7790,949.84,0.4286
7791,779.71,0.4286
7792,542.87,0.4286
7793,259.59,0.4286
7794,0.0,0.0
7795,0.0,0.0
7796,0.0,0.0
7797,0.0,0.0
7798,0.0,0.0
7799,0.0,0.0
7800,0.0,0.0
7801,0.0,0.0
7802,0.0,0.0
7803,0.0,0.0
7804,0.0,0.0
7805,0.0,0.0
7806,0.0,0.0
7807,0.0,0.0
7808,257.99,0.4286
7809,541.77,0.4286
7810,779.1,0.4286
7811,949.61,0.4286
7812,1038.68,0.4286
7813,1038.68,0.4286
7814,949.61,0.4286
7815,779.1,0.4286
7816,541.77,0.4286
7817,257.99,0.4286
7818,0.0,0.0
7819,0.0,0.0
7820,0.0,0.0
7821,0.0,0.0
7822,0.0,0.0
7823,0.0,0.0
7824,0.0,0.0
7825,0.0,0.0
7826,0.0,0.0
7827,0.0,0.0
7828,0.0,0.0
7829,0.0,0.0
7830,0.0,0.0
7831,0.0,0.0
7832,256.43,0.4286
7833,540.7,0.4286
7834,778.5,0.4286
7835,949.38,0.4286
7836,1038.66,0.4286
7837,1038.66,0.4286
7838,949.38,0.4286
7839,778.5,0.4286
7840,540.7,0.4286
7841,256.43,0.4286
7842,0.0,0.0
7843,0.0,0.0
7844,0.0,0.0
7845,0.0,0.0
7846,0.0,0.0
7847,0.0,0.0
7848,0.0,0.0
7849,0.0,0.0
7850,0.0,0.0
7851,0.0,0.0
7852,0.0,0.0
7853,0.0,0.0
7854,0.0,0.0
7855,0.0,0.0
7856,254.91,0.4286
7857,539.66,0.4286
7858,777.92,0.4286
7859,949.16,0.4286
7860,1038.63,0.4286
7861,1038.63,0.4286
7862,949.16,0.4286
7863,777.92,0.4286
7864,539.66,0.4286
7865,254.91,0.4286
7866,0.0,0.0
7867,0.0,0.0
7868,0.0,0.0
7869,0.0,0.0
7870,0.0,0.0
7871,0.0,0.0
7872,0.0,0.0
7873,0.0,0.0
7874,0.0,0.0
7875,0.0,0.0
7876,0.0,0.0
7877,0.0,0.0
7878,0.0,0.0
7879,0.0,0.0
7880,253.45,0.4286
7881,538.65,0.4286
7882,777.35,0.4286
7883,948.94,0.4286
7884,1038.61,0.4286
7885,1038.61,0.4286
7886,948.94,0.4286
7887,777.35,0.4286
7888,538.65,0.4286
7889,253.45,0.4286
7890,0.0,0.0
7891,0.0,0.0
7892,0.0,0.0
7893,0.0,0.0
7894,0.0,0.0
7895,0.0,0.0
7896,0.0,0.0
7897,0.0,0.0
7898,0.0,0.0
7899,0.0,0.0
7900,0.0,0.0
7901,0.0,0.0
7902,0.0,0.0
7903,0.0,0.0
7904,239.42,0.4286
7905,510.79,0.4286
7906,737.96,0.4286
7907,901.3,0.4286
7908,986.65,0.4286
7909,986.65,0.4286
7910,901.3,0.4286
7911,737.96,0.4286
7912,510.79,0.4286
7913,239.42,0.4286
7914,0.0,0.0
7915,0.0,0.0
7916,0.0,0.0
7917,0.0,0.0
7918,0.0,0.0
7919,0.0,0.0
7920,0.0,0.0
7921,0.0,0.0
7922,0.0,0.0
7923,0.0,0.0
7924,0.0,0.0
7925,0.0,0.0
7926,0.0,0.0
7927,0.0,0.0
7928,250.65,0.4286
7929,536.73,0.4286
7930,776.28,0.4286
7931,948.53,0.4286
7932,1038.56,0.4286
7933,1038.56,0.4286
7934,948.53,0.4286
7935,776.28,0.4286
7936,536.73,0.4286
7937,250.65,0.4286
7938,0.0,0.0
7939,0.0,0.0
7940,0.0,0.0
7941,0.0,0.0
7942,0.0,0.0
7943,0.0,0.0
7944,0.0,0.0
7945,0.0,0.0
7946,0.0,0.0
7947,0.0,0.0
7948,0.0,0.0
7949,0.0,0.0
7950,0.0,0.0
7951,0.0,0.0
7952,249.33,0.4286
7953,535.82,0.4286
7954,775.77,0.4286
7955,948.34,0.4286
7956,1038.54,0.4286
7957,1038.54,0.4286
7958,948.34,0.4286
7959,775.77,0.4286
7960,535.82,0.4286
7961,249.33,0.4286
7962,0.0,0.0
7963,0.0,0.0
7964,0.0,0.0
7965,0.0,0.0
7966,0.0,0.0
7967,0.0,0.0
7968,0.0,0.0
7969,0.0,0.0
7970,0.0,0.0
7971,0.0,0.0
7972,0.0,0.0
7973,0.0,0.0
7974,0.0,0.0
7975,0.0,0.0
7976,248.06,0.4286
7977,534.94,0.4286
7978,775.27,0.4286
7979,948.15,0.4286
7980,1038.52,0.4286
7981,1038.52,0.4286
7982,948.15,0.4286
7983,775.27,0.4286
7984,534.94,0.4286
7985,248.06,0.4286
7986,0.0,0.0
7987,0.0,0.0
7988,0.0,0.0
7989,0.0,0.0
7990,0.0,0.0
7991,0.0,0.0
7992,0.0,0.0
7993,0.0,0.0
7994,0.0,0.0
7995,0.0,0.0
7996,0.0,0.0
7997,0.0,0.0
7998,0.0,0.0
7999,0.0,0.0
8000,246.83,0.4286
8001,534.1,0.4286
8002,774.8,0.4286
8003,947.97,0.4286
8004,1038.5,0.4286
8005,1038.5,0.4286
8006,947.97,0.4286
8007,774.8,0.4286
8008,534.1,0.4286
8009,246.83,0.4286
8010,0.0,0.0
8011,0.0,0.0
8012,0.0,0.0
8013,0.0,0.0
8014,0.0,0.0
8015,0.0,0.0
8016,0.0,0.0
8017,0.0,0.0
8018,0.0,0.0
8019,0.0,0.0
8020,0.0,0.0
8021,0.0,0.0
8022,0.0,0.0
8023,0.0,0.0
8024,245.66,0.4286
8025,533.29,0.4286
8026,774.35,0.4286
8027,947.79,0.4286
8028,1038.48,0.4286
8029,1038.48,0.4286
8030,947.79,0.4286
8031,774.35,0.4286
8032,533.29,0.4286
8033,245.66,0.4286
8034,0.0,0.0
8035,0.0,0.0
8036,0.0,0.0
8037,0.0,0.0
8038,0.0,0.0
8039,0.0,0.0
8040,0.0,0.0
8041,0.0,0.0
8042,0.0,0.0
8043,0.0,0.0
8044,0.0,0.0
8045,0.0,0.0
8046,0.0,0.0
8047,0.0,0.0
8048,244.54,0.4286
8049,532.51,0.4286
8050,773.92,0.4286
8051,947.63,0.4286
8052,1038.46,0.4286
8053,1038.46,0.4286
8054,947.63,0.4286
8055,773.92,0.4286
8056,532.51,0.4286
8057,244.54,0.4286
8058,0.0,0.0
8059,0.0,0.0
8060,0.0,0.0
8061,0.0,0.0
8062,0.0,0.0
8063,0.0,0.0
8064,0.0,0.0
8065,0.0,0.0
8066,0.0,0.0
8067,0.0,0.0
8068,0.0,0.0
8069,0.0,0.0
8070,0.0,0.0
8071,0.0,0.0
8072,231.29,0.4286
8073,505.19,0.4286
8074,734.83,0.4286
8075,900.1,0.4286
8076,986.52,0.4286
8077,986.52,0.4286
8078,900.1,0.4286
8079,734.83,0.4286
8080,505.19,0.4286
8081,231.29,0.4286
8082,0.0,0.0
8083,0.0,0.0
8084,0.0,0.0
8085,0.0,0.0
8086,0.0,0.0
8087,0.0,0.0
8088,0.0,0.0
8089,0.0,0.0
8090,0.0,0.0
8091,0.0,0.0
8092,0.0,0.0
8093,0.0,0.0
8094,0.0,0.0
8095,0.0,0.0
8096,242.45,0.4286
8097,531.08,0.4286
8098,773.11,0.4286
8099,947.32,0.4286
8100,1038.42,0.4286
8101,1038.42,0.4286
8102,947.32,0.4286
8103,773.11,0.4286
8104,531.08,0.4286
8105,242.45,0.4286
8106,0.0,0.0
8107,0.0,0.0
8108,0.0,0.0
8109,0.0,0.0
8110,0.0,0.0
8111,0.0,0.0
8112,0.0,0.0
8113,0.0,0.0
8114,0.0,0.0
8115,0.0,0.0
8116,0.0,0.0
8117,0.0,0.0
8118,0.0,0.0
8119,0.0,0.0
8120,241.48,0.4286
8121,530.41,0.4286
8122,772.74,0.4286
8123,947.18,0.4286
8124,1038.41,0.4286
8125,1038.41,0.4286
8126,947.18,0.4286
8127,772.74,0.4286
8128,530.41,0.4286
8129,241.48,0.4286
8130,0.0,0.0
8131,0.0,0.0
8132,0.0,0.0
8133,0.0,0.0
8134,0.0,0.0
8135,0.0,0.0
8136,0.0,0.0
8137,0.0,0.0
8138,0.0,0.0
8139,0.0,0.0
8140,0.0,0.0
8141,0.0,0.0
8142,0.0,0.0
8143,0.0,0.0
8144,240.57,0.4286
8145,529.78,0.4286
8146,772.39,0.4286
8147,947.04,0.4286
8148,1038.39,0.4286
8149,1038.39,0.4286
8150,947.04,0.4286
8151,772.39,0.4286
8152,529.78,0.4286
8153,240.57,0.4286
8154,0.0,0.0
8155,0.0,0.0
8156,0.0,0.0
8157,0.0,0.0
8158,0.0,0.0
8159,0.0,0.0
8160,0.0,0.0
8161,0.0,0.0
8162,0.0,0.0
8163,0.0,0.0
8164,0.0,0.0
8165,0.0,0.0
8166,0.0,0.0
8167,0.0,0.0
8168,239.72,0.4286
8169,529.19,0.4286
8170,772.05,0.4286
8171,946.92,0.4286
8172,1038.38,0.4286
8173,1038.38,0.4286
8174,946.92,0.4286
8175,772.05,0.4286
8176,529.19,0.4286
8177,239.72,0.4286
8178,0.0,0.0
8179,0.0,0.0
8180,0.0,0.0
8181,0.0,0.0
8182,0.0,0.0
8183,0.0,0.0
8184,0.0,0.0
8185,0.0,0.0
8186,0.0,0.0
8187,0.0,0.0
8188,0.0,0.0
8189,0.0,0.0
8190,0.0,0.0
8191,0.0,0.0
8192,238.92,0.4286
8193,528.64,0.4286
8194,771.74,0.4286
8195,946.8,0.4286
8196,1038.36,0.4286
8197,1038.36,0.4286
8198,946.8,0.4286
8199,771.74,0.4286
8200,528.64,0.4286
8201,238.92,0.4286
8202,0.0,0.0
8203,0.0,0.0
8204,0.0,0.0
8205,0.0,0.0
8206,0.0,0.0
8207,0.0,0.0
8208,0.0,0.0
8209,0.0,0.0
8210,0.0,0.0
8211,0.0,0.0
8212,0.0,0.0
8213,0.0,0.0
8214,0.0,0.0
8215,0.0,0.0
8216,238.17,0.4286
8217,528.12,0.4286
8218,771.46,0.4286
8219,946.69,0.4286
8220,1038.35,0.4286
8221,1038.35,0.4286
8222,946.69,0.4286
8223,771.46,0.4286
8224,528.12,0.4286
8225,238.17,0.4286
8226,0.0,0.0
8227,0.0,0.0
8228,0.0,0.0
8229,0.0,0.0
8230,0.0,0.0
8231,0.0,0.0
8232,0.0,0.0
8233,0.0,0.0
8234,0.0,0.0
8235,0.0,0.0
8236,0.0,0.0
8237,0.0,0.0
8238,0.0,0.0
8239,0.0,0.0
8240,225.61,0.4286
8241,501.26,0.4286
8242,732.63,0.4286
8243,899.26,0.4286
8244,986.42,0.4286
8245,986.42,0.4286
8246,899.26,0.4286
8247,732.63,0.4286
8248,501.26,0.4286
8249,225.61,0.4286
8250,0.0,0.0
8251,0.0,0.0
8252,0.0,0.0
8253,0.0,0.0
8254,0.0,0.0
8255,0.0,0.0
8256,0.0,0.0
8257,0.0,0.0
8258,0.0,0.0
8259,0.0,0.0
8260,0.0,0.0
8261,0.0,0.0
8262,0.0,0.0
8263,0.0,0.0
8264,236.85,0.4286
8265,527.21,0.4286
8266,770.94,0.4286
8267,946.49,0.4286
8268,1038.33,0.4286
8269,1038.33,0.4286
8270,946.49,0.4286
8271,770.94,0.4286
8272,527.21,0.4286
8273,236.85,0.4286
8274,0.0,0.0
8275,0.0,0.0
8276,0.0,0.0
8277,0.0,0.0
8278,0.0,0.0
8279,0.0,0.0
8280,0.0,0.0
8281,0.0,0.0
8282,0.0,0.0
8283,0.0,0.0
8284,0.0,0.0
8285,0.0,0.0
8286,0.0,0.0
8287,0.0,0.0
8288,236.27,0.4286
8289,526.81,0.4286
8290,770.72,0.4286
8291,946.41,0.4286
8292,1038.32,0.4286
8293,1038.32,0.4286
8294,946.41,0.4286
8295,770.72,0.4286
8296,526.81,0.4286
8297,236.27,0.4286
8298,0.0,0.0
8299,0.0,0.0
8300,0.0,0.0
8301,0.0,0.0
8302,0.0,0.0
8303,0.0,0.0
8304,0.0,0.0
8305,0.0,0.0
8306,0.0,0.0
8307,0.0,0.0
8308,0.0,0.0
8309,0.0,0.0
8310,0.0,0.0
8311,0.0,0.0
8312,235.75,0.4286
8313,526.45,0.4286
8314,770.52,0.4286
8315,946.33,0.4286
8316,1038.31,0.4286
8317,1038.31,0.4286
8318,946.33,0.4286
8319,770.52,0.4286
8320,526.45,0.4286
8321,235.75,0.4286
8322,0.0,0.0
8323,0.0,0.0
8324,0.0,0.0
8325,0.0,0.0
8326,0.0,0.0
8327,0.0,0.0
8328,0.0,0.0
8329,0.0,0.0
8330,0.0,0.0
8331,0.0,0.0
8332,0.0,0.0
8333,0.0,0.0
8334,0.0,0.0
8335,0.0,0.0
8336,235.28,0.4286
8337,526.13,0.4286
8338,770.34,0.4286
8339,946.26,0.4286
8340,1038.3,0.4286
8341,1038.3,0.4286
8342,946.26,0.4286
8343,770.34,0.4286
8344,526.13,0.4286
8345,235.28,0.4286
8346,0.0,0.0
8347,0.0,0.0
8348,0.0,0.0
8349,0.0,0.0
8350,0.0,0.0
8351,0.0,0.0
8352,0.0,0.0
8353,0.0,0.0
8354,0.0,0.0
8355,0.0,0.0
8356,0.0,0.0
8357,0.0,0.0
8358,0.0,0.0
8359,0.0,0.0
8360,234.88,0.4286
8361,525.85,0.4286
8362,770.18,0.4286
8363,946.2,0.4286
8364,1038.29,0.4286
8365,1038.29,0.4286
8366,946.2,0.4286
8367,770.18,0.4286
8368,525.85,0.4286
8369,234.88,0.4286
8370,0.0,0.0
8371,0.0,0.0
8372,0.0,0.0
8373,0.0,0.0
8374,0.0,0.0
8375,0.0,0.0
8376,0.0,0.0
8377,0.0,0.0
8378,0.0,0.0
8379,0.0,0.0
8380,0.0,0.0
8381,0.0,0.0
8382,0.0,0.0
8383,0.0,0.0
8384,234.53,0.4286
8385,525.61,0.4286
8386,770.05,0.4286
8387,946.15,0.4286
8388,1038.29,0.4286
8389,1038.29,0.4286
8390,946.15,0.4286
8391,770.05,0.4286
8392,525.61,0.4286
8393,234.53,0.4286
8394,0.0,0.0
8395,0.0,0.0
8396,0.0,0.0
8397,0.0,0.0
8398,0.0,0.0
8399,0.0,0.0
8400,0.0,0.0
8401,0.0,0.0
8402,0.0,0.0
8403,0.0,0.0
8404,0.0,0.0
8405,0.0,0.0
8406,0.0,0.0
8407,0.0,0.0
8408,222.53,0.4286
8409,499.14,0.4286
8410,731.44,0.4286
8411,898.8,0.4286
8412,986.37,0.4286
8413,986.37,0.4286
8414,898.8,0.4286
8415,731.44,0.4286
8416,499.14,0.4286
8417,222.53,0.4286
8418,0.0,0.0
8419,0.0,0.0
8420,0.0,0.0
8421,0.0,0.0
8422,0.0,0.0
8423,0.0,0.0
8424,0.0,0.0
8425,0.0,0.0
8426,0.0,0.0
8427,0.0,0.0
8428,0.0,0.0
8429,0.0,0.0
8430,0.0,0.0
8431,0.0,0.0
8432,234.0,0.4286
8433,525.25,0.4286
8434,769.84,0.4286
8435,946.07,0.4286
8436,1038.28,0.4286
8437,1038.28,0.4286
8438,946.07,0.4286
8439,769.84,0.4286
8440,525.25,0.4286
8441,234.0,0.4286
8442,0.0,0.0
8443,0.0,0.0
8444,0.0,0.0
8445,0.0,0.0
8446,0.0,0.0
8447,0.0,0.0
8448,0.0,0.0
8449,0.0,0.0
8450,0.0,0.0
8451,0.0,0.0
8452,0.0,0.0
8453,0.0,0.0
8454,0.0,0.0
8455,0.0,0.0
8456,233.83,0.4286
8457,525.13,0.4286
8458,769.78,0.4286
8459,946.04,0.4286
8460,1038.28,0.4286
8461,1038.28,0.4286
8462,946.04,0.4286
8463,769.78,0.4286
8464,525.13,0.4286
8465,233.83,0.4286
8466,0.0,0.0
8467,0.0,0.0
8468,0.0,0.0
8469,0.0,0.0
8470,0.0,0.0
8471,0.0,0.0
8472,0.0,0.0
8473,0.0,0.0
8474,0.0,0.0
8475,0.0,0.0
8476,0.0,0.0
8477,0.0,0.0
8478,0.0,0.0
8479,0.0,0.0
8480,233.71,0.4286
8481,525.05,0.4286
8482,769.73,0.4286
8483,946.03,0.4286
8484,1038.27,0.4286
8485,1038.27,0.4286
8486,946.03,0.4286
8487,769.73,0.4286
8488,525.05,0.4286
8489,233.71,0.4286
8490,0.0,0.0
8491,0.0,0.0
8492,0.0,0.0
8493,0.0,0.0
8494,0.0,0.0
8495,0.0,0.0
8496,0.0,0.0
8497,0.0,0.0
8498,0.0,0.0
8499,0.0,0.0
8500,0.0,0.0
8501,0.0,0.0
8502,0.0,0.0
8503,0.0,0.0
8504,233.65,0.4286
8505,525.01,0.4286
8506,769.71,0.4286
8507,946.02,0.4286
8508,1038.27,0.4286
8509,1038.27,0.4286
8510,946.02,0.4286
8511,769.71,0.4286
8512,525.01,0.4286
8513,233.65,0.4286
8514,0.0,0.0
8515,0.0,0.0
8516,0.0,0.0
8517,0.0,0.0
8518,0.0,0.0
8519,0.0,0.0
8520,0.0,0.0
8521,0.0,0.0
8522,0.0,0.0
8523,0.0,0.0
8524,0.0,0.0
8525,0.0,0.0
8526,0.0,0.0
8527,0.0,0.0
8528,233.65,0.4286
8529,525.01,0.4286
8530,769.71,0.4286
